ID,Name,Description,Media_Type,Download_URL,Path_In_Zip
EAEA0-73FD-9A32-7B95-0,PRM1917_53_296a.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_7.zip,amsd/EAEA0-7/EAEA0-73FD-9A32-7B95-0.jpeg
EAEA0-73FD-9A32-7B95-0_t,t_PRM1917_53_296a.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-73FD-9A32-7B95-0.jpg
EAEA0-73FD-9A32-7B95-0_w,w_PRM1917_53_296a.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-73FD-9A32-7B95-0.jpg
EAEA0-A0D8-AA7F-5370-0,PRM1893_32_1a.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_A.zip,amsd/EAEA0-A/EAEA0-A0D8-AA7F-5370-0.jpeg
EAEA0-A0D8-AA7F-5370-0_t,t_PRM1893_32_1a.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-A0D8-AA7F-5370-0.jpg
EAEA0-A0D8-AA7F-5370-0_w,w_PRM1893_32_1a.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-A0D8-AA7F-5370-0.jpg
EAEA0-6CDB-3CDD-26D1-0,PRM1893_32_1d.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_6.zip,amsd/EAEA0-6/EAEA0-6CDB-3CDD-26D1-0.jpeg
EAEA0-6CDB-3CDD-26D1-0_t,t_PRM1893_32_1d.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-6CDB-3CDD-26D1-0.jpg
EAEA0-6CDB-3CDD-26D1-0_w,w_PRM1893_32_1d.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-6CDB-3CDD-26D1-0.jpg
EAEA0-9113-701F-46A3-0,PRM1893_32_1c.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_9.zip,amsd/EAEA0-9/EAEA0-9113-701F-46A3-0.jpeg
EAEA0-9113-701F-46A3-0_t,t_PRM1893_32_1c.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-9113-701F-46A3-0.jpg
EAEA0-9113-701F-46A3-0_w,w_PRM1893_32_1c.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-9113-701F-46A3-0.jpg
EAEA0-BD68-D20D-B2DF-0,PRM1893_32_1b.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_B.zip,amsd/EAEA0-B/EAEA0-BD68-D20D-B2DF-0.jpeg
EAEA0-BD68-D20D-B2DF-0_t,t_PRM1893_32_1b.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-BD68-D20D-B2DF-0.jpg
EAEA0-BD68-D20D-B2DF-0_w,w_PRM1893_32_1b.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-BD68-D20D-B2DF-0.jpg
EAEA0-6682-1159-272E-0,PRM1893_32_1h.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_6.zip,amsd/EAEA0-6/EAEA0-6682-1159-272E-0.jpeg
EAEA0-6682-1159-272E-0_t,t_PRM1893_32_1h.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-6682-1159-272E-0.jpg
EAEA0-6682-1159-272E-0_w,w_PRM1893_32_1h.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-6682-1159-272E-0.jpg
EAEA0-4323-ECC8-AC9E-0,PRM1893_32_1g.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_4.zip,amsd/EAEA0-4/EAEA0-4323-ECC8-AC9E-0.jpeg
EAEA0-4323-ECC8-AC9E-0_t,t_PRM1893_32_1g.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-4323-ECC8-AC9E-0.jpg
EAEA0-4323-ECC8-AC9E-0_w,w_PRM1893_32_1g.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-4323-ECC8-AC9E-0.jpg
EAEA0-8EF7-9F35-D451-0,PRM1893_32_1f.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_8.zip,amsd/EAEA0-8/EAEA0-8EF7-9F35-D451-0.jpeg
EAEA0-8EF7-9F35-D451-0_t,t_PRM1893_32_1f.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-8EF7-9F35-D451-0.jpg
EAEA0-8EF7-9F35-D451-0_w,w_PRM1893_32_1f.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-8EF7-9F35-D451-0.jpg
EAEA0-17AE-1ADC-A7AA-0,PRM1893_32_1e.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_1.zip,amsd/EAEA0-1/EAEA0-17AE-1ADC-A7AA-0.jpeg
EAEA0-17AE-1ADC-A7AA-0_t,t_PRM1893_32_1e.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-17AE-1ADC-A7AA-0.jpg
EAEA0-17AE-1ADC-A7AA-0_w,w_PRM1893_32_1e.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-17AE-1ADC-A7AA-0.jpg
EAEA0-A7F7-0852-F515-0,PRM1893_32_1i.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_A.zip,amsd/EAEA0-A/EAEA0-A7F7-0852-F515-0.jpeg
EAEA0-A7F7-0852-F515-0_t,t_PRM1893_32_1i.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-A7F7-0852-F515-0.jpg
EAEA0-A7F7-0852-F515-0_w,w_PRM1893_32_1i.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-A7F7-0852-F515-0.jpg
EAEA0-D15B-EA99-1B08-0,PRM1990_36_1a.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_D.zip,amsd/EAEA0-D/EAEA0-D15B-EA99-1B08-0.jpeg
EAEA0-D15B-EA99-1B08-0_t,t_PRM1990_36_1a.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-D15B-EA99-1B08-0.jpg
EAEA0-D15B-EA99-1B08-0_w,w_PRM1990_36_1a.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-D15B-EA99-1B08-0.jpg
EAEA0-394F-0F05-3B92-0,PRM1990_36_1b.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_3.zip,amsd/EAEA0-3/EAEA0-394F-0F05-3B92-0.jpeg
EAEA0-394F-0F05-3B92-0_t,t_PRM1990_36_1b.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-394F-0F05-3B92-0.jpg
EAEA0-394F-0F05-3B92-0_w,w_PRM1990_36_1b.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-394F-0F05-3B92-0.jpg
EAEA0-2DCD-7FBF-8080-0,PRM1990_36_1c.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_2.zip,amsd/EAEA0-2/EAEA0-2DCD-7FBF-8080-0.jpeg
EAEA0-2DCD-7FBF-8080-0_t,t_PRM1990_36_1c.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-2DCD-7FBF-8080-0.jpg
EAEA0-2DCD-7FBF-8080-0_w,w_PRM1990_36_1c.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-2DCD-7FBF-8080-0.jpg
EAEA0-070E-775E-B14C-0,PRM1990_36_1d.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_0.zip,amsd/EAEA0-0/EAEA0-070E-775E-B14C-0.jpeg
EAEA0-070E-775E-B14C-0_t,t_PRM1990_36_1d.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-070E-775E-B14C-0.jpg
EAEA0-070E-775E-B14C-0_w,w_PRM1990_36_1d.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-070E-775E-B14C-0.jpg
EAEA0-AB5C-B54C-2EB4-0,PRM1990_36_1e.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_A.zip,amsd/EAEA0-A/EAEA0-AB5C-B54C-2EB4-0.jpeg
EAEA0-AB5C-B54C-2EB4-0_t,t_PRM1990_36_1e.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-AB5C-B54C-2EB4-0.jpg
EAEA0-AB5C-B54C-2EB4-0_w,w_PRM1990_36_1e.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-AB5C-B54C-2EB4-0.jpg
EAEA0-B5E8-3251-E25F-0,PRM1990_36_1f.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_B.zip,amsd/EAEA0-B/EAEA0-B5E8-3251-E25F-0.jpeg
EAEA0-B5E8-3251-E25F-0_t,t_PRM1990_36_1f.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-B5E8-3251-E25F-0.jpg
EAEA0-B5E8-3251-E25F-0_w,w_PRM1990_36_1f.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-B5E8-3251-E25F-0.jpg
EAEA0-202F-4DDA-67B5-0,PRM-1989.46.6_01.png,,image/png,https://zenodo.org/records/21504350/files/amsd_media_2.zip,amsd/EAEA0-2/EAEA0-202F-4DDA-67B5-0.png
EAEA0-202F-4DDA-67B5-0_t,t_PRM-1989.46.6_01.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-202F-4DDA-67B5-0.jpg
EAEA0-202F-4DDA-67B5-0_w,w_PRM-1989.46.6_01.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-202F-4DDA-67B5-0.jpg
EAEA0-2816-0284-96DC-0,PRM-1989.46.6_02.png,,image/png,https://zenodo.org/records/21504350/files/amsd_media_2.zip,amsd/EAEA0-2/EAEA0-2816-0284-96DC-0.png
EAEA0-2816-0284-96DC-0_t,t_PRM-1989.46.6_02.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-2816-0284-96DC-0.jpg
EAEA0-2816-0284-96DC-0_w,w_PRM-1989.46.6_02.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-2816-0284-96DC-0.jpg
EAEA0-8ED0-DEC7-CFDB-0,PRM-1989.46.6_03.png,,image/png,https://zenodo.org/records/21504350/files/amsd_media_8.zip,amsd/EAEA0-8/EAEA0-8ED0-DEC7-CFDB-0.png
EAEA0-8ED0-DEC7-CFDB-0_t,t_PRM-1989.46.6_03.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-8ED0-DEC7-CFDB-0.jpg
EAEA0-8ED0-DEC7-CFDB-0_w,w_PRM-1989.46.6_03.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-8ED0-DEC7-CFDB-0.jpg
EAEA0-64B8-A9CF-180E-0,PRM-1989.46.5_01.png,,image/png,https://zenodo.org/records/21504350/files/amsd_media_6.zip,amsd/EAEA0-6/EAEA0-64B8-A9CF-180E-0.png
EAEA0-64B8-A9CF-180E-0_t,t_PRM-1989.46.5_01.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-64B8-A9CF-180E-0.jpg
EAEA0-64B8-A9CF-180E-0_w,w_PRM-1989.46.5_01.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-64B8-A9CF-180E-0.jpg
EAEA0-E1EC-047C-BC95-0,PRM-1989.46.5_02.png,,image/png,https://zenodo.org/records/21504350/files/amsd_media_E.zip,amsd/EAEA0-E/EAEA0-E1EC-047C-BC95-0.png
EAEA0-E1EC-047C-BC95-0_t,t_PRM-1989.46.5_02.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-E1EC-047C-BC95-0.jpg
EAEA0-E1EC-047C-BC95-0_w,w_PRM-1989.46.5_02.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-E1EC-047C-BC95-0.jpg
EAEA0-48AA-8D27-48CE-0,PRM-1989.46.5_03.png,,image/png,https://zenodo.org/records/21504350/files/amsd_media_4.zip,amsd/EAEA0-4/EAEA0-48AA-8D27-48CE-0.png
EAEA0-48AA-8D27-48CE-0_t,t_PRM-1989.46.5_03.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-48AA-8D27-48CE-0.jpg
EAEA0-48AA-8D27-48CE-0_w,w_PRM-1989.46.5_03.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-48AA-8D27-48CE-0.jpg
EAEA0-08E5-D241-3ACA-0,PRM-1884.98.44.png,,image/png,https://zenodo.org/records/21504350/files/amsd_media_0.zip,amsd/EAEA0-0/EAEA0-08E5-D241-3ACA-0.png
EAEA0-08E5-D241-3ACA-0_t,t_PRM-1884.98.44.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-08E5-D241-3ACA-0.jpg
EAEA0-08E5-D241-3ACA-0_w,w_PRM-1884.98.44.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-08E5-D241-3ACA-0.jpg
EAEA0-7D38-21AF-E1A3-0,1940-Artefact-fig11-Frank-Botenstaebe_in_Australien-p345.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_7.zip,amsd/EAEA0-7/EAEA0-7D38-21AF-E1A3-0.JPG
EAEA0-7D38-21AF-E1A3-0_t,t_1940-Artefact-fig11-Frank-Botenstaebe_in_Australien-p345.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-7D38-21AF-E1A3-0.jpg
EAEA0-7D38-21AF-E1A3-0_w,w_1940-Artefact-fig11-Frank-Botenstaebe_in_Australien-p345.JPG,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-7D38-21AF-E1A3-0.jpg
EAEA0-15D7-5752-E55E-0,PRM1884_98_44_card.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_1.zip,amsd/EAEA0-1/EAEA0-15D7-5752-E55E-0.jpeg
EAEA0-15D7-5752-E55E-0_t,t_PRM1884_98_44_card.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-15D7-5752-E55E-0.jpg
EAEA0-15D7-5752-E55E-0_w,w_PRM1884_98_44_card.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-15D7-5752-E55E-0.jpg
EAEA0-0B7A-37AB-6AF3-0,PRM1917_53_297d.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_0.zip,amsd/EAEA0-0/EAEA0-0B7A-37AB-6AF3-0.jpeg
EAEA0-0B7A-37AB-6AF3-0_t,t_PRM1917_53_297d.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-0B7A-37AB-6AF3-0.jpg
EAEA0-0B7A-37AB-6AF3-0_w,w_PRM1917_53_297d.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-0B7A-37AB-6AF3-0.jpg
EAEA0-725D-F39D-C81F-0,PRM1917_53_297c.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_7.zip,amsd/EAEA0-7/EAEA0-725D-F39D-C81F-0.jpeg
EAEA0-725D-F39D-C81F-0_t,t_PRM1917_53_297c.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-725D-F39D-C81F-0.jpg
EAEA0-725D-F39D-C81F-0_w,w_PRM1917_53_297c.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-725D-F39D-C81F-0.jpg
EAEA0-D94A-E589-D57C-0,PRM1917_53_297b.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_D.zip,amsd/EAEA0-D/EAEA0-D94A-E589-D57C-0.jpeg
EAEA0-D94A-E589-D57C-0_t,t_PRM1917_53_297b.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-D94A-E589-D57C-0.jpg
EAEA0-D94A-E589-D57C-0_w,w_PRM1917_53_297b.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-D94A-E589-D57C-0.jpg
EAEA0-5B99-084E-1AD2-0,PRM1917_53_297a.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_5.zip,amsd/EAEA0-5/EAEA0-5B99-084E-1AD2-0.jpeg
EAEA0-5B99-084E-1AD2-0_t,t_PRM1917_53_297a.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-5B99-084E-1AD2-0.jpg
EAEA0-5B99-084E-1AD2-0_w,w_PRM1917_53_297a.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-5B99-084E-1AD2-0.jpg
EAEA0-CE09-2663-8318-0,PRM1917_53_298e.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_C.zip,amsd/EAEA0-C/EAEA0-CE09-2663-8318-0.jpeg
EAEA0-CE09-2663-8318-0_t,t_PRM1917_53_298e.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-CE09-2663-8318-0.jpg
EAEA0-CE09-2663-8318-0_w,w_PRM1917_53_298e.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-CE09-2663-8318-0.jpg
EAEA0-F5C8-6F82-B928-0,PRM1917_53_298d.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_F.zip,amsd/EAEA0-F/EAEA0-F5C8-6F82-B928-0.jpeg
EAEA0-F5C8-6F82-B928-0_t,t_PRM1917_53_298d.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-F5C8-6F82-B928-0.jpg
EAEA0-F5C8-6F82-B928-0_w,w_PRM1917_53_298d.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-F5C8-6F82-B928-0.jpg
EAEA0-DC71-3D45-44F8-0,PRM1917_53_298c.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_D.zip,amsd/EAEA0-D/EAEA0-DC71-3D45-44F8-0.jpeg
EAEA0-DC71-3D45-44F8-0_t,t_PRM1917_53_298c.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-DC71-3D45-44F8-0.jpg
EAEA0-DC71-3D45-44F8-0_w,w_PRM1917_53_298c.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-DC71-3D45-44F8-0.jpg
EAEA0-D5F7-0FCF-D02B-0,PRM1917_53_298b.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_D.zip,amsd/EAEA0-D/EAEA0-D5F7-0FCF-D02B-0.jpeg
EAEA0-D5F7-0FCF-D02B-0_t,t_PRM1917_53_298b.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-D5F7-0FCF-D02B-0.jpg
EAEA0-D5F7-0FCF-D02B-0_w,w_PRM1917_53_298b.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-D5F7-0FCF-D02B-0.jpg
EAEA0-157F-3290-9027-0,PRM1917_53_298a.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_1.zip,amsd/EAEA0-1/EAEA0-157F-3290-9027-0.jpeg
EAEA0-157F-3290-9027-0_t,t_PRM1917_53_298a.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-157F-3290-9027-0.jpg
EAEA0-157F-3290-9027-0_w,w_PRM1917_53_298a.jpeg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-157F-3290-9027-0.jpg
EAEA0-E3CE-FA4A-2176-0,AMus-E013421_01.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_E.zip,amsd/EAEA0-E/EAEA0-E3CE-FA4A-2176-0.jpg
EAEA0-E3CE-FA4A-2176-0_t,t_AMus-E013421_01.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-E3CE-FA4A-2176-0.jpg
EAEA0-E3CE-FA4A-2176-0_w,w_AMus-E013421_01.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-E3CE-FA4A-2176-0.jpg
EAEA0-4367-65BA-1ED5-0,AMus-E013421_02.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_4.zip,amsd/EAEA0-4/EAEA0-4367-65BA-1ED5-0.jpg
EAEA0-4367-65BA-1ED5-0_t,t_AMus-E013421_02.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-4367-65BA-1ED5-0.jpg
EAEA0-4367-65BA-1ED5-0_w,w_AMus-E013421_02.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-4367-65BA-1ED5-0.jpg
EAEA0-DB9B-8232-B625-0,AMus-E013421_03.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_D.zip,amsd/EAEA0-D/EAEA0-DB9B-8232-B625-0.jpg
EAEA0-DB9B-8232-B625-0_t,t_AMus-E013421_03.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-DB9B-8232-B625-0.jpg
EAEA0-DB9B-8232-B625-0_w,w_AMus-E013421_03.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-DB9B-8232-B625-0.jpg
EAEA0-2EE7-C0B6-C3FD-0,1905-Roth_Bulletin8_P13-PL1F2.png,,image/png,https://zenodo.org/records/21504350/files/amsd_media_2.zip,amsd/EAEA0-2/EAEA0-2EE7-C0B6-C3FD-0.png
EAEA0-2EE7-C0B6-C3FD-0_t,t_1905-Roth_Bulletin8_P13-PL1F2.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-2EE7-C0B6-C3FD-0.jpg
EAEA0-2EE7-C0B6-C3FD-0_w,w_1905-Roth_Bulletin8_P13-PL1F2.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-2EE7-C0B6-C3FD-0.jpg
EAEA0-E735-CC7A-E0C9-0,1897-Artefact_fig334-Roth-Ethnological_studies-pXVIII.png,,image/png,https://zenodo.org/records/21504350/files/amsd_media_E.zip,amsd/EAEA0-E/EAEA0-E735-CC7A-E0C9-0.png
EAEA0-E735-CC7A-E0C9-0_t,t_1897-Artefact_fig334-Roth-Ethnological_studies-pXVIII.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-E735-CC7A-E0C9-0.jpg
EAEA0-E735-CC7A-E0C9-0_w,w_1897-Artefact_fig334-Roth-Ethnological_studies-pXVIII.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-E735-CC7A-E0C9-0.jpg
EAEA0-67D9-0680-5638-0,y-1897-Artefact_fig334-Roth-Ethnological_studies-pXVIII.png,,image/png,https://zenodo.org/records/21504350/files/amsd_media_6.zip,amsd/EAEA0-6/EAEA0-67D9-0680-5638-0.png
EAEA0-67D9-0680-5638-0_t,t_y-1897-Artefact_fig334-Roth-Ethnological_studies-pXVIII.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-67D9-0680-5638-0.jpg
EAEA0-67D9-0680-5638-0_w,w_y-1897-Artefact_fig334-Roth-Ethnological_studies-pXVIII.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-67D9-0680-5638-0.jpg
EAEA0-16C8-94ED-53DB-0,AMus-E013385_01.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_1.zip,amsd/EAEA0-1/EAEA0-16C8-94ED-53DB-0.jpg
EAEA0-16C8-94ED-53DB-0_t,t_AMus-E013385_01.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-16C8-94ED-53DB-0.jpg
EAEA0-16C8-94ED-53DB-0_w,w_AMus-E013385_01.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-16C8-94ED-53DB-0.jpg
EAEA0-8B09-2B1A-C8E7-0,AMus-E013385_02.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_8.zip,amsd/EAEA0-8/EAEA0-8B09-2B1A-C8E7-0.jpg
EAEA0-8B09-2B1A-C8E7-0_t,t_AMus-E013385_02.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-8B09-2B1A-C8E7-0.jpg
EAEA0-8B09-2B1A-C8E7-0_w,w_AMus-E013385_02.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-8B09-2B1A-C8E7-0.jpg
EAEA0-96AE-E97A-36AB-0,AMus-E013385_03.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_9.zip,amsd/EAEA0-9/EAEA0-96AE-E97A-36AB-0.jpg
EAEA0-96AE-E97A-36AB-0_t,t_AMus-E013385_03.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-96AE-E97A-36AB-0.jpg
EAEA0-96AE-E97A-36AB-0_w,w_AMus-E013385_03.jpg,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-96AE-E97A-36AB-0.jpg
EAEA0-B12B-5A8C-D5D7-0,AMus_E013385_05.png,,image/png,https://zenodo.org/records/21504350/files/amsd_media_B.zip,amsd/EAEA0-B/EAEA0-B12B-5A8C-D5D7-0.png
EAEA0-B12B-5A8C-D5D7-0_t,t_AMus_E013385_05.png,,image/jpeg,https://zenodo.org/records/21504350/files/amsd_media_thumbnails.zip,EAEA0-B12B-5A8C-D5D7-0.jpg
